代號,名稱,開盤,最高,最低,收盤,成交量
'06028P,揚明光元大76售01,0.04,0.04,0.04,0.04,0
'06029P,鴻海中信76售04,0.43,0.43,0.43,0.43,0
'06030P,友達中信76售02,0.02,0.02,0.02,0.02,0
'06031P,鴻海台新78售03,1.11,1.11,1.11,1.11,0
'06032P,可成永昌77售02,0.36,0.36,0.36,0.36,0
'06033P,榮成凱基76售01,0.57,0.57,0.57,0.57,0
'06034P,美律凱基76售03,1.45,1.45,1.45,1.45,0
'06035P,TPK日盛76售02,1.1,1.1,1.1,1.1,0
'06036P,臺股指中信76售02,0.01,0.01,0.01,0.01,0
'06037P,大同國票76售01,0.01,0.01,0.01,0.01,0
'06038P,聯電台新78售02,0.2,0.2,0.2,0.2,0
'06039P,大同群益76售03,0.05,0.05,0.05,0.05,0
'06040P,亞光群益76售01,0.24,0.24,0.24,0.24,0
'06041P,儒鴻元大76售03,0.04,0.04,0.04,0.04,0
'06042P,華通兆豐77售01,1.19,1.19,1.14,1.14,448
'06043P,百和元富76售01,2.79,2.79,2.79,2.79,0
'06044P,GIS富邦77售01,0.59,0.59,0.59,0.59,0
'06045P,嘉聯益群益76售02,0.05,0.05,0.05,0.05,0
'06046P,T50反1日盛76售02,1.24,1.24,1.24,1.24,0
'06047P,嘉聯益元大76售02,0.02,0.02,0.02,0.02,0
'06048P,大同台新76售01,0.03,0.03,0.03,0.03,0
'06049P,創意元富76售04,0.29,0.29,0.29,0.29,0
'06050P,台積電玉山76售02,0.01,0.01,0.01,0.01,260
'06051P,旺宏國泰76售08,0.04,0.04,0.04,0.04,0
'06052P,南亞科富邦77售01,0.02,0.02,0.02,0.02,299
'06053P,欣興中信76售01,0.24,0.24,0.24,0.24,0
'06054P,GIS中信76售03,0.12,0.12,0.12,0.12,0
'06055P,上銀群益76售08,0.01,0.01,0.01,0.01,0
'06056P,可成群益76售08,0.05,0.05,0.05,0.05,0
'06057P,GIS群益76售05,0.14,0.14,0.14,0.14,0
'06058P,京鼎元大76售02,0.14,0.14,0.14,0.14,0
'06059P,臺股指元大76售10,0.02,0.02,0.02,0.02,0
'06060P,臺股指元大76售11,0.04,0.04,0.04,0.04,0
'06061P,臺股指元大76售12,0.01,0.01,0.01,0.01,0
'06062P,元油2X元富76售01,0.01,0.01,0.01,0.01,0
'06063P,創意元富76售05,0.06,0.06,0.06,0.06,0
'06064P,大立光兆豐76售05,1.11,1.11,1.11,1.11,0
'06065P,大立光兆豐77售02,0.52,0.52,0.42,0.45,523
'06066P,大立光日盛76售01,0.26,0.26,0.26,0.26,10
'06067P,上銀凱基76售01,0.01,0.01,0.01,0.01,0
'06068P,T50正2元大7C售01,0.48,0.49,0.48,0.48,64
'06069P,榮成元大76售02,0.76,0.76,0.75,0.75,195
'06070P,為升元大76售01,0.01,0.01,0.01,0.01,0
'06071P,聯電元大76售03,0.04,0.04,0.04,0.04,0
'06072P,達運元大76售02,0.56,0.69,0.56,0.69,650
'06073P,大立光中信76售04,1.86,1.86,1.86,1.86,0
'06074P,大立光中信77售04,0.26,0.26,0.2,0.2,62
'06075P,大立光中信78售04,0.21,0.21,0.18,0.19,4976
'06076P,美律台新77售01,1.32,1.32,1.32,1.32,0
'06077P,大立光永豐76售07,0.04,0.04,0.04,0.04,140
'06078P,大立光國泰76售01,2.3,2.3,2.3,2.3,0
'06079P,大立光國泰76售02,2.03,2.03,2.03,2.03,0
'06080P,大立光國泰76售03,1.7,1.7,1.7,1.7,0
'06081P,大立光國泰76售04,1.79,1.79,1.79,1.79,0
'06082P,大立光國泰79售02,0.28,0.28,0.28,0.28,10
'06083P,創意國泰77售02,0.51,0.51,0.51,0.51,9
'06084P,大立光富邦76售11,0.5,0.5,0.5,0.5,0
'06085P,大立光富邦79售03,1.37,1.37,1.37,1.37,0
'06086P,大立光富邦79售04,1.42,1.42,1.42,1.42,0
'06087P,大立光統一76售05,0.2,0.2,0.13,0.13,14
'06088P,大立光統一77售06,0.67,0.67,0.63,0.66,839
'06089P,大立光元富76售07,0.56,0.56,0.56,0.56,40
'06090P,大立光元富76售08,0.3,0.3,0.3,0.3,0
'06091P,大立光元富76售09,0.16,0.16,0.16,0.16,0
'06092P,大立光元富76售10,0.06,0.06,0.06,0.06,0
'06093P,GIS元富76售04,0.31,0.31,0.31,0.31,0
'06094P,大立光群益76售19,0.01,0.01,0.01,0.01,0
'06095P,和大凱基76售02,0.14,0.14,0.14,0.14,0
'06096P,亞光凱基76售06,0.3,0.3,0.29,0.3,88
'06097P,可成元大76售06,0.05,0.05,0.05,0.05,0
'06098P,樺漢元大76售03,0.07,0.07,0.07,0.07,0
'06099P,台灣50兆豐77售01,0.21,0.21,0.2,0.2,90
'06100P,聯發科中信79售01,0.08,0.08,0.08,0.08,51
'06101P,中租中信76售01,0.02,0.02,0.02,0.02,0
'06102P,中石化台新77售01,0.81,0.81,0.81,0.81,0
'06103P,台灣50玉山76售01,0.01,0.01,0.01,0.01,1960
'06104P,台灣50國泰77售01,0.15,0.15,0.15,0.15,16
'06105P,亞光國泰76售03,0.47,0.47,0.47,0.47,0
'06106P,鴻海富邦79售01,0.77,0.79,0.76,0.76,274
'06107P,鴻海富邦79售02,0.72,0.75,0.72,0.73,649
'06108P,聯發科富邦76售08,0.1,0.1,0.1,0.1,0
'06109P,聯發科富邦76售09,0.09,0.09,0.09,0.09,0
'06110P,大立光富邦79售05,0.57,0.57,0.57,0.57,0
'06111P,滬深2X元富76售01,3.42,3.42,3.42,3.42,0
'06112P,精英元富76售02,0.6,0.6,0.6,0.6,0
'06113P,南亞科元富76售03,0.03,0.03,0.03,0.03,0
'06114P,建準元富76售02,0.78,0.78,0.78,0.78,0
'06115P,亞光元富76售03,0.43,0.43,0.43,0.43,0
'06116P,緯創元富76售02,0.09,0.09,0.09,0.09,10
'06117P,臺股指永昌76售03,0.19,0.19,0.19,0.19,0
'06118P,臺股指永昌76售04,0.34,0.34,0.34,0.34,0
'06119P,臺股指永昌76售05,0.53,0.53,0.53,0.53,0
'06120P,臺股指永昌76售06,0.61,0.61,0.61,0.61,0
'06121P,大立光永昌76售02,1.27,1.27,1.27,1.27,0
'06122P,台灣50永昌76售01,0.04,0.04,0.04,0.04,1
'06123P,可成中信76售01,0.03,0.03,0.03,0.03,0
'06124P,臺股指兆豐76售02,0.04,0.04,0.04,0.04,30
'06125P,臺股指兆豐76售03,0.13,0.13,0.13,0.13,0
'06126P,臺股指兆豐76售04,0.05,0.05,0.05,0.05,0
'06127P,臺指2X群益76售01,0.69,0.69,0.69,0.69,0
'06128P,美律群益76售03,0.24,0.24,0.23,0.23,215
'06129P,玉晶光群益76售01,0.11,0.11,0.11,0.11,0
'06130P,臺股指群益76售05,0.02,0.02,0.02,0.02,60
'06131P,臺股指群益76售06,0.04,0.04,0.04,0.04,0
'06132P,臺股指群益76售07,0.14,0.14,0.14,0.14,0
'06133P,臺股指群益76售08,0.09,0.09,0.09,0.09,200
'06134P,臺股指群益76售09,0.22,0.22,0.22,0.22,0
'06135P,臺股指群益76售10,0.38,0.38,0.38,0.38,0
'06136P,台灣50日盛79售01,1.4,1.4,1.4,1.4,10
'06137P,台積電凱基76售06,0.82,0.82,0.82,0.82,0
'06138P,台積電凱基76售07,0.38,0.38,0.38,0.38,200
'06139P,台積電凱基76售08,0.33,0.33,0.33,0.33,12
'06140P,台積電凱基76售09,0.29,0.29,0.29,0.29,0
'06141P,台積電凱基76售10,0.12,0.12,0.12,0.12,0
'06142P,大立光凱基78售02,0.55,0.55,0.53,0.53,86
'06143P,臺股指凱基76售05,0.56,0.58,0.43,0.44,820
'06144P,臺股指凱基76售06,0.26,0.26,0.26,0.26,0
'06145P,臺股指凱基76售07,0.03,0.03,0.03,0.03,998
'06146P,臺股指凱基76售08,1,1,1,1,0
'06147P,臺股指凱基76售09,0.1,0.1,0.1,0.1,0
'06148P,大立光統一76售07,0.1,0.1,0.1,0.1,597
'06149P,臺股指統一76售08,0.01,0.01,0.01,0.01,0
'06150P,宏達電元富76售03,1.08,1.08,1.08,1.08,0
'06151P,欣興元富76售01,0.27,0.27,0.27,0.27,0
'06152P,臺股指元富76售03,0.04,0.04,0.04,0.04,0
'06153P,臺股指元富76售04,0.06,0.06,0.06,0.06,0
'06154P,玉晶光康和76售01,0.05,0.05,0.05,0.05,0
'06155P,台灣50元大76售02,0.13,0.13,0.1,0.1,86
'06156P,大立光元大76售16,0.28,0.28,0.28,0.28,0
'06157P,大立光元大76售17,0.07,0.07,0.07,0.07,0
'06158P,大立光元大76售18,0.01,0.01,0.01,0.01,0
'06159P,大立光元大77售03,0.1,0.1,0.1,0.1,40
'06160P,大立光元大77售04,0.3,0.3,0.25,0.25,290
'06161P,創意元大77售02,0.61,0.61,0.55,0.59,448
'06162P,GIS元大77售02,0.52,0.52,0.51,0.51,297
'06163P,臺股指元大76售16,0.05,0.05,0.05,0.05,0
'06164P,臺股指元大76售17,0.01,0.01,0.01,0.01,30
'06165P,臺股指元大76售18,0.04,0.04,0.04,0.04,0
'06166P,臺股指元大76售19,0.08,0.08,0.06,0.06,698
'06167P,台灣50國泰77售02,0.63,0.63,0.63,0.63,0
'06168P,臺股指國泰76售01,0.03,0.03,0.03,0.03,0
'06169P,臺股指國泰76售02,0.02,0.02,0.02,0.02,0
'06170P,臺股指國泰76售03,0.02,0.02,0.02,0.02,0
'06171P,臺股指富邦76售03,0.12,0.12,0.12,0.12,0
'06172P,臺股指富邦76售04,0.05,0.05,0.05,0.05,0
'06173P,臺股指富邦76售05,0.04,0.04,0.04,0.04,0
'06174P,台灣50群益76售01,0.05,0.05,0.04,0.04,33
'06175P,華新科元大76售04,0.01,0.01,0.01,0.01,0
'06176P,玉晶光元大77售04,0.08,0.09,0.07,0.09,722
'06177P,大同中信78售02,0.08,0.08,0.08,0.08,60
'06178P,聯發科統一76售02,0.11,0.11,0.11,0.11,0
'06179P,臺股指日盛76售03,0.08,0.08,0.08,0.08,0
'06180P,大立光凱基76售11,0.25,0.25,0.25,0.25,0
'06181P,玉晶光凱基77售02,0.09,0.09,0.09,0.09,0
'06182P,貿聯凱基76售03,1.16,1.16,1.16,1.16,10
'06183P,台灣50國泰77售03,0.18,0.18,0.18,0.18,0
'06184P,創意國泰79售02,0.66,0.66,0.57,0.59,259
'06185P,聯電富邦76售01,0.07,0.07,0.07,0.07,0
'06186P,台積電日盛76售02,0.11,0.11,0.11,0.11,0
'061874,聯電永昌76購01,2.48,2.48,2.48,2.48,0
'06187P,鴻海元大76售10,0.65,0.65,0.62,0.62,226
'06188P,大立光元大77售07,0.31,0.31,0.28,0.28,238
'06189P,台灣50中信7C售03,0.58,0.58,0.54,0.54,481
'06190P,台灣50永豐76售01,0.02,0.02,0.02,0.02,20
'061913,T50反1凱基76購01,0.02,0.02,0.02,0.02,0
'061914,T50反1凱基76購02,0.01,0.01,0.01,0.01,0
'061915,T50反1凱基76購03,0.1,0.1,0.1,0.1,0
'06191P,可成群益76售10,0.13,0.13,0.13,0.13,0
'06192P,隆達群益76售02,1.65,1.65,1.53,1.53,40
'06193P,中石化凱基76售02,0.63,0.63,0.63,0.63,0
'06194P,華新科凱基76售03,0.01,0.01,0.01,0.01,0
'061950,大立光群益76購01,0.01,0.01,0.01,0.01,0
'061951,大立光群益76購02,0.01,0.01,0.01,0.01,0
'06195P,可成元富76售05,0.04,0.04,0.04,0.04,0
'06196P,亞光元富76售05,0.15,0.15,0.15,0.15,0
'06197P,榮成國泰76售02,0.97,0.97,0.97,0.97,0
'06198P,美律國泰77售02,2.21,2.21,2.21,2.21,0
'06199P,創意國泰79售03,0.75,0.76,0.65,0.69,644
'06200P,GIS群益76售07,0.58,0.58,0.58,0.58,363
'06201P,台灣50台新77售01,0.11,0.11,0.11,0.11,0
'06202P,台灣50元大76售01,0.08,0.08,0.08,0.08,0
'06203P,台積電元大76售06,0.11,0.11,0.11,0.11,0
'06204P,大同元大76售03,0.13,0.14,0.13,0.14,216
'062053,大立光群益76購04,0.01,0.01,0.01,0.01,0
'06205P,台灣50凱基76售01,0.19,0.19,0.13,0.13,47
'06206P,長榮凱基76售02,0.82,0.82,0.82,0.82,0
'062076,大立光元大76購07,0.02,0.02,0.02,0.02,0
'062077,大立光元大76購09,0.11,0.13,0.11,0.12,195
'06207P,台灣50統一78售01,0.22,0.22,0.22,0.22,1
'06208P,台灣50元富77售01,0.12,0.12,0.12,0.12,0
'06209P,矽創康和76售01,0.07,0.07,0.07,0.07,0
'06210P,創意凱基76售04,0.24,0.24,0.24,0.24,0
'062111,大立光永豐76購03,0.01,0.01,0.01,0.01,0
'062112,大立光永豐76購04,0.01,0.01,0.01,0.01,0
'06211P,上銀日盛76售01,0.03,0.03,0.03,0.03,0
'06212P,美律日盛78售01,0.88,0.88,0.88,0.88,0
'06213P,鴻海元大76售12,0.26,0.26,0.22,0.22,150
'062144,大立光元大76購06,0.02,0.02,0.02,0.02,0
'062145,大立光元大76購08,0.1,0.1,0.1,0.1,117
'062146,大立光元大76購10,0.23,0.32,0.23,0.31,1464
'06214P,可成元大76售08,0.03,0.03,0.03,0.03,0
'06215P,亞光元大76售05,0.59,0.59,0.59,0.59,10
'06216P,華新科群益76售03,0.01,0.01,0.01,0.01,0
'06217P,玉晶光群益77售03,0.13,0.14,0.11,0.14,973
'06218P,創意中信76售01,0.28,0.28,0.19,0.21,105
'062190,大立光凱基76購01,0.2,0.25,0.19,0.25,1856
'062191,大立光凱基76購02,0.04,0.04,0.04,0.04,24
'062192,大立光凱基76購03,0.01,0.01,0.01,0.01,0
'062193,大立光凱基76購06,0.01,0.01,0.01,0.01,0
'062194,大立光凱基76購07,0.01,0.01,0.01,0.01,0
'06219P,臺股指中信76售03,0.06,0.06,0.06,0.06,0
'062205,大立光中信76購01,0.01,0.01,0.01,0.01,0
'06220P,聯發科元富76售02,0.07,0.07,0.07,0.07,0
'06221P,台灣50統一77售01,0.25,0.25,0.25,0.25,0
'062225,大立光兆豐76購01,0.03,0.03,0.03,0.03,0
'062226,大立光兆豐76購02,0.11,0.15,0.11,0.14,295
'06222P,聯電統一76售03,0.1,0.1,0.1,0.1,0
'06223P,台積電統一76售03,0.12,0.12,0.11,0.12,1796
'062242,大立光元大76購12,0.01,0.01,0.01,0.01,0
'06224P,南亞科統一76售04,0.08,0.08,0.08,0.08,0
'062259,大立光群益76購08,0.37,0.45,0.37,0.43,594
'06225P,台灣50兆豐79售01,0.23,0.23,0.23,0.23,10
'062260,大立光群益76購09,0.03,0.03,0.03,0.03,0
'062261,大立光群益77購01,1.95,2.16,1.95,2.03,286
'062262,大立光群益77購02,0.07,0.08,0.07,0.08,921
'062263,大立光群益77購03,0.06,0.06,0.06,0.06,21
'062264,大立光群益77購04,0.01,0.01,0.01,0.01,0
'06226P,鴻海永昌76售04,0.78,0.79,0.75,0.75,427
'062276,大立光統一76購01,0.01,0.01,0.01,0.01,790
'06227P,聯發科永昌76售02,0.2,0.2,0.2,0.2,0
'062287,T50反1中信76購02,0.43,0.43,0.36,0.36,392
'06228P,台灣50群益76售02,0.08,0.08,0.08,0.08,0
'06229P,鴻海群益76售10,0.01,0.01,0.01,0.01,0
'06230P,南亞科群益76售03,0.01,0.01,0.01,0.01,0
'06231P,嘉聯益群益77售01,0.03,0.03,0.03,0.03,0
'06232P,宏達電台新76售02,1.29,1.29,1.29,1.29,0
'06233P,宏碁元大76售04,0.31,0.31,0.3,0.3,644
'06234P,旺宏凱基76售03,0.11,0.11,0.11,0.11,0
'06235P,宏碁凱基76售03,0.19,0.19,0.19,0.19,0
'06236P,T50正2統一76售01,0.08,0.08,0.08,0.08,0
'06237P,亞光康和76售01,0.14,0.14,0.14,0.14,0
'06238P,臺股指康和76售01,0.17,0.17,0.17,0.17,0
'06239P,臺股指康和76售02,0.23,0.23,0.23,0.23,0
'06240P,臺股指康和76售03,0.13,0.13,0.13,0.13,0
'06241P,臺股指康和76售04,0.1,0.1,0.1,0.1,0
'06242P,南亞科日盛76售02,0.01,0.01,0.01,0.01,600
'06243P,旺宏凱基76售04,0.09,0.09,0.09,0.09,0
'06244P,上証2X永豐76售02,1.54,1.54,1.54,1.54,0
'06245P,GIS永豐76售06,0.16,0.16,0.16,0.16,20
'06246P,今國光國泰77售02,0.68,0.68,0.68,0.68,5
'06247P,CFA50富邦76售02,0.85,0.85,0.85,0.85,0
'06248P,緯創富邦77售02,0.58,0.58,0.58,0.58,0
'06249P,宏碁元富76售01,0.66,0.66,0.66,0.66,10
'06250P,華新康和76售01,0.01,0.01,0.01,0.01,0
'06251P,致茂康和76售01,0.19,0.19,0.19,0.19,0
'06252P,聯發科康和76售01,0.1,0.1,0.1,0.1,0
'06253P,信邦康和76售02,0.24,0.24,0.24,0.24,0
'062544,鴻海永昌77購01,0.01,0.01,0.01,0.01,0
'062545,鴻海永昌77購02,0.02,0.02,0.02,0.02,0
'062547,群創永昌77購01,0.01,0.01,0.01,0.01,0
'06254P,神達康和76售01,0.14,0.14,0.14,0.14,0
'06255P,國喬台新78售02,0.53,0.54,0.5,0.5,135
'06256P,上銀台新79售01,0.03,0.03,0.03,0.03,9
'06257P,台積電元大78售02,0.54,0.54,0.53,0.53,475
'06258P,華邦電元大77售01,0.73,0.73,0.6,0.63,1120
'06259P,南亞科元大77售01,0.01,0.01,0.01,0.01,0
'06260P,聯發科元大77售04,0.05,0.05,0.05,0.05,30
'06261P,聯發科元大77售05,0.07,0.07,0.07,0.07,5
'06262P,電子類元大7B售01,1.99,1.99,1.87,1.87,64
'062633,T50反1兆豐77購01,0.01,0.01,0.01,0.01,0
'062634,T50反1兆豐77購02,0.01,0.01,0.01,0.01,0
'06263P,電子類元大7B售02,1.15,1.15,1.11,1.11,507
'06264P,華新科元富77售02,0.03,0.03,0.03,0.03,0
'06265P,凌巨元富7B售01,0.75,0.75,0.75,0.75,0
'06266P,百和元富77售01,1.93,1.93,1.93,1.93,0
'06267P,南亞科康和77售01,0.02,0.02,0.02,0.02,0
'06268P,中石化群益77售01,0.75,0.75,0.75,0.75,177
'06269P,台積電群益77售02,0.06,0.06,0.06,0.06,0
'06270P,聯詠群益78售01,0.22,0.22,0.22,0.22,0
'06271P,聯發科中信79售03,0.03,0.03,0.03,0.03,70
'06272P,大同永豐77售01,0.03,0.03,0.03,0.03,0
'062733,聯電永昌77購01,0.35,0.35,0.35,0.35,0
'062734,元大金永昌77購01,0.63,0.63,0.63,0.63,0
'06273P,旺宏元大77售09,0.16,0.16,0.16,0.16,0
'06274P,美律元大77售01,1.15,1.15,1.15,1.15,0
'06275P,創意元大77售04,0.21,0.21,0.2,0.2,13
'06276P,嘉澤元大78售01,0.76,0.76,0.75,0.75,40
'06277P,宏碁富邦77售03,0.48,0.48,0.48,0.48,0
'06278P,可成富邦78售02,0.17,0.17,0.16,0.16,45
'06279P,台郡富邦79售01,1.09,1.09,1.09,1.09,0
'06280P,國喬元富77售02,0.34,0.34,0.34,0.34,74
'06281P,華通元富77售04,0.69,0.69,0.69,0.69,0
'06282P,宏全元富7A售02,1.22,1.22,1.22,1.22,0
'06283P,彩晶康和77售01,0.3,0.3,0.3,0.3,0
'06284P,華邦電兆豐78售01,0.75,0.75,0.71,0.71,433
'06285P,宏達電兆豐78售02,1.38,1.38,1.38,1.38,0
'06286P,亞光兆豐77售01,0.38,0.38,0.38,0.38,0
'06287P,彩晶兆豐78售01,0.81,0.81,0.8,0.8,2
'06288P,上銀兆豐78售01,0.04,0.04,0.04,0.04,0
'06289P,滬深2X凱基77售01,2.25,2.25,2.25,2.25,0
'06290P,禾伸堂凱基77售02,0.1,0.1,0.1,0.1,0
'06291P,景碩凱基77售02,0.12,0.12,0.12,0.12,0
'06292P,國喬元大77售02,0.2,0.2,0.2,0.2,0
'06293P,可成元大77售04,0.25,0.25,0.23,0.23,48
'06294P,明泰元大77售01,0.6,0.64,0.58,0.58,1588
'06295P,晶電群益77售09,0.46,0.51,0.46,0.51,770
'06296P,台郡台新77售02,1.22,1.22,1.22,1.22,0
'06297P,美律富邦7A售01,0.8,0.8,0.8,0.8,0
'06298P,鴻海元富77售02,0.91,0.91,0.88,0.88,40
'06299P,亞光群益77售03,0.66,0.66,0.66,0.66,0
'06300P,彩晶群益77售02,0.54,0.54,0.54,0.54,501
'06301P,台積電兆豐79售01,0.28,0.28,0.27,0.27,22
'06302P,TPK兆豐78售01,1.38,1.38,1.35,1.35,40
'06303P,集盛元大77售01,0.47,0.47,0.47,0.47,600
'063049,元黃金元大77購01,0.4,0.4,0.4,0.4,0
'06304P,大亞元大77售03,0.16,0.16,0.15,0.15,25
'06305P,榮化元大77售03,0.38,0.38,0.38,0.38,90
'06306P,台玻元大77售03,0.83,0.83,0.83,0.83,210
'06307P,技嘉元大77售03,0.05,0.05,0.05,0.05,0
'06308P,嘉晶元大77售03,0.03,0.03,0.02,0.02,121
'06309P,玉晶光元大78售01,0.13,0.13,0.13,0.13,0
'06310P,GIS統一77售02,0.37,0.37,0.37,0.37,0
'06311P,台達電元富77售02,1.78,1.78,1.78,1.78,0
'063127,華邦電永昌77購01,1.08,1.08,1.08,1.08,0
'06312P,正崴日盛77售01,2.03,2.03,2.03,2.03,0
'06313P,微星群益77售02,0.04,0.04,0.04,0.04,0
'06314P,達運群益77售03,1.11,1.21,1.11,1.21,20
'06315P,智邦元大77售02,1.2,1.33,1.2,1.29,1301
'06316P,晶電元大78售05,0.65,0.69,0.65,0.69,157
'06317P,康普元大77售02,0.29,0.29,0.29,0.29,300
'06318P,宏碁台新77售02,0.3,0.3,0.3,0.3,0
'06319P,台郡台新77售03,1.05,1.05,1.05,1.05,0
'06320P,臺股指玉山77售01,0.17,0.17,0.17,0.17,0
'06321P,臺股指玉山77售02,0.35,0.36,0.27,0.27,2726
'06322P,矽格康和77售02,0.13,0.13,0.13,0.13,0
'06323P,台表科康和77售03,1.19,1.19,1.19,1.19,0
'06324P,智邦日盛77售01,1.16,1.16,1.16,1.16,0
'06325P,長榮凱基77售01,1.29,1.29,1.29,1.29,0
'06326P,可成群益77售03,0.02,0.02,0.02,0.02,0
'06327P,長榮群益77售01,1.23,1.23,1.23,1.23,10
'06328P,華晶科群益77售03,0.51,0.52,0.51,0.52,353
'06329P,微星元大77售01,0.01,0.01,0.01,0.01,80
'06330P,美律元大77售02,1.21,1.21,1.21,1.21,400
'06331P,禾伸堂元大77售04,0.02,0.02,0.02,0.02,840
'06332P,矽格元大77售01,0.2,0.2,0.2,0.2,0
'06333P,上銀兆豐78售03,0.15,0.15,0.15,0.15,5
'06334P,中石化國票77售01,0.82,0.82,0.82,0.82,20
'06335P,宏碁國票77售02,0.36,0.36,0.36,0.36,30
'06336P,美律元富77售02,1.31,1.31,1.31,1.31,0
'06337P,鴻海富邦77售03,0.75,0.75,0.75,0.75,0
'06338P,宏達電富邦77售04,1.35,1.35,1.35,1.35,0
'06339P,聯電凱基77售03,0.1,0.1,0.1,0.1,0
'06340P,台灣50中信81售02,0.72,0.72,0.68,0.68,1431
'06341P,鴻海中信77售02,0.17,0.17,0.16,0.16,744
'06342P,滬深2X永豐77售02,2.56,2.56,2.56,2.56,0
'06343P,台積電永豐77售01,0.59,0.59,0.56,0.57,137
'06344P,貿聯永豐77售01,1.28,1.28,1.01,1.01,161
'06345P,微星元富77售02,0.01,0.01,0.01,0.01,1040
'06346P,聯茂康和77售01,0.13,0.13,0.13,0.13,0
'06347P,儒鴻兆豐78售01,0.16,0.16,0.16,0.16,0
'06348P,南亞科兆豐77售02,0.06,0.06,0.06,0.06,30
'06349P,聯發科兆豐77售03,0.12,0.13,0.12,0.13,20
'06350P,智邦富邦78售02,1.77,1.77,1.77,1.77,0
'06351P,A50正2群益78售02,1.26,1.26,1.26,1.26,0
'06352P,大立光群益77售12,0.12,0.12,0.12,0.12,176
'06353P,創意群益78售01,0.54,0.54,0.5,0.51,38
'06354P,台勝科群益77售05,0.07,0.07,0.07,0.07,300
'06355P,大立光日盛77售01,0.25,0.25,0.25,0.25,40
'063569,日股反凱基77購01,0.06,0.06,0.06,0.06,0
'06356P,智邦凱基77售02,1.16,1.16,1.16,1.16,10
'06357P,大同凱基77售03,0.33,0.35,0.33,0.35,247
'06358P,微星凱基77售01,0.1,0.1,0.1,0.1,0
'06359P,華新科凱基77售03,0.02,0.02,0.02,0.02,0
'06360P,長榮凱基77售05,1.39,1.39,1.39,1.39,0
'06361P,富邦金凱基77售01,0.51,0.51,0.47,0.47,37
'06362P,國泰金凱基77售01,0.61,0.61,0.61,0.61,3
'06363P,上銀元大77售04,0.02,0.02,0.02,0.02,0
'06364P,大立光元大77售11,0.01,0.01,0.01,0.01,0
'06365P,大立光元大77售12,0.16,0.16,0.16,0.16,30
'063662,鴻海永昌77購04,0.03,0.03,0.03,0.03,131
'06366P,大立光元大77售13,0.18,0.18,0.16,0.16,1118
'06367P,大立光元大77售15,0.24,0.24,0.24,0.24,0
'06368P,玉晶光元大77售05,0.04,0.04,0.04,0.04,0
'06369P,創意元大77售05,0.19,0.19,0.18,0.18,55
'06370P,正文元大77售02,0.41,0.41,0.4,0.4,6
'06371P,台積電中信77售01,0.58,0.58,0.54,0.54,21
'06372P,大立光中信78售07,0.25,0.25,0.25,0.25,0
'06373P,大立光中信79售03,0.12,0.12,0.1,0.11,3508
'06374P,微星台新78售02,0.08,0.08,0.08,0.08,0
'06375P,台灣50統一77售02,0.38,0.38,0.38,0.38,0
'06376P,華通玉山79售01,0.79,0.79,0.79,0.79,6
'06377P,大立光國泰77售03,0.7,0.7,0.7,0.7,0
'06378P,大立光國泰78售01,0.72,0.72,0.7,0.7,20
'06379P,大立光富邦79售08,0.81,0.81,0.8,0.8,20
'06380P,大立光富邦79售09,1.28,1.28,1.28,1.28,0
'06381P,大立光兆豐77售03,0.16,0.16,0.16,0.16,0
'06382P,大立光凱基77售02,0.26,0.26,0.26,0.26,0
'063838,T50反1康和77購01,0.05,0.05,0.05,0.05,0
'06383P,臺股指日盛77售01,1.37,1.37,1.37,1.37,0
'06384P,上銀台新78售04,0.09,0.09,0.09,0.09,0
'06385P,宏碁國泰77售03,0.45,0.45,0.45,0.45,0
'063867,華邦電永昌77購02,0.82,0.82,0.82,0.82,0
'06386P,滬深2X群益78售04,1.24,1.24,1.24,1.24,0
'06387P,嘉澤群益77售02,0.42,0.42,0.42,0.42,0
'06388P,聯電元大77售02,0.19,0.19,0.18,0.18,303
'06389P,智邦元大77售04,1.37,1.49,1.37,1.47,835
'06390P,美律元大77售04,1.47,1.47,1.47,1.47,0
'06391P,大毅元大77售03,0.07,0.09,0.04,0.09,433
'06392P,宏碁元富77售03,0.81,0.81,0.8,0.8,20
'06393P,智易元富77售02,0.16,0.16,0.16,0.16,0
'06394P,GIS群益77售04,0.18,0.18,0.18,0.18,100
'06395P,訊芯凱基77售03,0.22,0.22,0.22,0.22,40
'06396P,訊芯元大77售02,0.34,0.35,0.33,0.33,1736
'063973,新光金永昌78購01,3.54,3.54,3.54,3.54,0
'06397P,GIS元大77售06,0.46,0.46,0.46,0.46,0
'06398P,國泰金台新77售01,0.44,0.44,0.44,0.44,0
'06399P,旺宏永豐77售04,0.14,0.14,0.14,0.14,0
'06400P,創意永豐77售03,0.35,0.35,0.35,0.35,0
'06401P,宏達電玉山77售02,0.67,0.67,0.63,0.64,69
'06402P,大同元富77售05,0.22,0.22,0.22,0.22,13
'06403P,大立光凱基77售07,0.05,0.05,0.05,0.05,0
'06404P,大立光凱基77售08,0.1,0.1,0.1,0.1,120
'06405P,台積電台新77售01,0.74,0.74,0.74,0.74,0
'06406P,大立光台新79售02,0.4,0.4,0.4,0.4,3
'06407P,南亞科永豐77售02,0.05,0.05,0.05,0.05,0
'06408P,大立光永豐77售05,0.19,0.19,0.17,0.17,202
'06409P,嘉澤永豐77售04,0.27,0.27,0.27,0.27,0
